name,2dumap1,2dumap2,3dumap1,3dumap2,3dumap3
GRB200219998,9.780617,7.4146237,8.907554,6.939862,6.736287
GRB200221162,6.1630945,6.9211235,6.314445,6.986825,2.897488
GRB200223814,9.914969,3.319247,9.850614,3.6696453,4.146597
GRB200224212,7.37187,5.713893,7.739676,5.8130536,4.009089
GRB200224416,2.623112,2.9911916,2.0332801,1.971913,7.491811
GRB200227306,9.676998,3.1335216,8.90503,2.6443505,4.5488424
GRB200228291,9.463608,7.9326916,8.823778,7.555328,7.0267887
GRB200228469,9.883931,5.2632,9.306398,5.5843253,4.7835555
GRB200301320,10.372516,6.2415767,8.986464,5.354333,6.190926
GRB200303107,8.106346,4.1251636,8.624599,4.460418,3.5622528
GRB200306934,2.5694046,2.9110138,2.0135448,1.9439684,7.5248394
GRB200307894,2.5258868,2.898228,2.0183225,1.9515963,7.5198693
GRB200308941,7.960312,6.343849,8.572718,6.416803,3.9433396
GRB200311636,10.21231,4.7469244,9.228705,4.400891,5.527606
GRB200313071,9.643908,7.0934772,8.84168,6.680698,6.1572437
GRB200313456,6.777924,7.3512907,7.1641707,7.4054623,3.2426035
GRB200317028,9.449348,7.7546396,8.849985,7.401632,6.830388
GRB200318941,9.474933,6.5155735,9.245478,6.2593164,5.610219
GRB200319323,9.764446,5.5769205,9.445809,5.355374,5.1810637
GRB200320414,9.478113,6.8788533,9.023436,6.5181165,5.9492397
GRB200323782,8.133886,8.112345,8.415683,7.9812202,5.8263597
GRB200325138,6.752278,7.770225,7.0476747,7.7609262,3.0967014
GRB200325620,9.474833,2.1987927,9.349898,2.7012584,3.7238798
GRB200326517,8.440042,5.5511537,8.92902,5.881706,4.07761
GRB200327873,4.69371,6.302167,4.9121556,6.495152,2.2841163
GRB200401292,7.3912563,7.5240536,7.636387,7.5373006,3.655678
GRB200402403,9.301608,2.130592,9.275959,2.7162547,3.6949298
GRB200402688,10.24878,5.2875896,9.581348,4.898973,5.453025
GRB200402824,9.685477,5.236136,9.476445,5.1845636,4.8718443
GRB200403896,10.395767,2.9476495,9.868862,3.0271528,4.320754
GRB200403919,8.8369875,2.296077,9.121901,2.8479707,3.0642745
GRB200403974,7.7619834,7.2472034,8.07866,7.3085904,4.0561485
GRB200404706,10.001608,4.801854,9.624343,4.536106,5.024262
GRB200405394,9.046272,7.260673,8.856389,7.025204,5.8465557
GRB200407265,4.6526933,6.051116,4.864964,6.2281075,2.6261315
GRB200407388,8.835036,5.1146665,9.425928,5.4075627,4.085026
GRB200411187,2.5084078,3.3161232,2.689345,3.2892978,5.7157497
GRB200412290,10.074967,6.5718703,8.989625,5.8333135,6.1609063
GRB200412381,8.626549,2.1087456,8.664229,2.461847,4.2407537
GRB200415367,2.797966,4.0033445,3.0065937,4.208407,4.526933
GRB200418865,9.840307,2.34354,9.784742,2.826955,3.7238846
GRB200420106,5.7562513,6.133958,5.7328715,6.2425394,2.9931357
GRB200421865,9.014295,2.7813785,9.353292,3.275392,3.2996008
GRB200423579,2.797776,3.1334639,2.1007004,2.0652778,7.3711486
GRB200425701,8.082247,6.8998423,8.261053,6.9176283,4.4900117
GRB200501435,6.3347626,7.583789,6.6220837,7.557855,2.7820985
GRB200502574,8.831951,5.725627,9.191423,5.909173,4.448963
GRB200503721,9.987188,2.3286457,9.688384,2.6725445,3.9230585
GRB200505994,8.819832,7.649545,8.66944,7.3649726,5.946685
GRB200506020,9.086796,2.3557534,9.032198,2.748686,3.9057841
GRB200506404,9.777122,4.0281725,9.27363,3.7571967,4.639075
GRB200507662,7.4118443,5.7768536,7.914289,5.796999,3.6016643
GRB200509818,4.9226413,6.126041,5.120627,6.342753,2.6289966
GRB200509958,8.268909,6.3031316,8.380561,6.3107157,4.5918837
GRB200510445,8.934641,7.2977986,8.72896,7.0583363,5.816634
GRB200514380,5.94357,6.2100286,5.8776836,6.3098454,3.0899
GRB200517786,8.550163,5.4617224,8.621867,5.559284,4.7641582
GRB200522650,10.055918,3.2269297,9.570116,3.2739131,4.491851
GRB200524211,10.373944,4.0960674,9.254848,3.6491737,5.3569746
GRB200525611,8.905439,3.7099524,9.022127,3.6705275,3.8663733
GRB200528436,7.9626703,4.349175,8.319218,4.5395336,3.7089956
GRB200529039,9.502028,2.6393573,9.86199,3.258226,3.221222
GRB200529504,9.757641,4.7295604,9.5390215,4.5764837,4.8192167
GRB200530031,8.649509,2.1397772,8.697629,2.4465299,4.086038
GRB200531119,9.190169,2.1090271,9.172664,2.588496,3.7007108
GRB200601097,9.159458,2.354635,9.167842,2.9301317,3.8651404
GRB200604778,7.694231,6.054136,8.023061,6.355453,4.5345902
GRB200604833,9.005221,5.3527308,9.568036,5.6452203,4.2573647
GRB200605762,4.8673778,6.5497274,5.0725923,6.6909466,2.211161
GRB200607362,10.014304,2.3114982,9.799586,2.721504,3.910101
GRB200607921,9.315275,6.1715026,9.309448,6.0601234,5.1705317
GRB200609380,8.976524,3.6417408,9.687326,3.910234,3.2654042
GRB200612201,8.067608,3.9247417,8.371824,4.07429,3.6649158
GRB200613229,7.7092547,3.047146,8.253857,3.25148,3.2269485
GRB200614608,9.658273,5.3301735,9.152034,5.1271424,5.0754886
GRB200615250,10.431419,4.599361,9.789956,4.3210006,5.212099
GRB200616048,9.066717,6.6955705,8.957566,6.537397,5.401624
GRB200616654,10.179748,3.4240773,9.356664,3.0434194,4.7990665
GRB200617679,6.0970945,6.7551613,6.253415,6.8564844,2.8675003
GRB200619108,9.830345,5.5007663,9.561225,5.2963233,5.2186975
GRB200619252,9.589433,6.538653,9.214942,6.2086964,5.7244115
GRB200619492,9.58129,3.6558611,9.750532,3.8729749,3.9814022
GRB200622092,9.366622,3.1581254,8.73376,2.6910264,4.494896
GRB200623138,3.0018277,3.3113515,3.0566232,3.5416162,5.1635485
GRB200623752,6.196016,7.222522,6.382817,7.2525086,2.8043146
GRB200625532,8.870343,2.9349875,9.503221,3.440305,2.9140396
GRB200626105,7.327716,6.9828625,7.85657,7.0777855,3.6125166
GRB200629535,10.450978,3.940102,9.482566,3.6265965,5.1141615
GRB200630980,9.727308,2.4261584,9.550095,2.7811418,3.912284
GRB200702892,9.896566,4.813402,9.931852,4.6249375,4.6095986
GRB200703341,4.9615865,6.6206665,5.130826,6.7424154,2.1666567
GRB200703970,8.597378,2.5245953,8.808092,2.919793,3.4810903
GRB200705674,9.306007,4.125186,9.149466,4.03921,4.386518
GRB200706231,3.1043992,3.5581486,3.0950022,3.6811943,5.051818
GRB200706633,7.3802047,6.4893007,8.013796,6.6578975,3.7577028
GRB200707072,10.244307,4.7753425,9.646026,4.462759,5.2146606
GRB200709147,8.698628,4.690911,9.408655,5.129573,4.024669
GRB200710036,3.2411106,3.6395462,3.1771312,3.719718,4.9720683
GRB200711461,10.235264,6.481871,8.982149,5.660468,6.2438655
GRB200713919,7.860634,6.256808,8.325534,6.399963,4.0207176
GRB200714247,9.10879,5.5155864,9.57739,5.7189884,4.4617357
GRB200714344,5.7286406,7.1383524,5.2134094,6.7852764,2.2174017
GRB200714437,9.82441,3.605665,9.46613,3.4973934,4.4687486
GRB200714661,7.9525523,5.9871335,8.233707,6.079579,4.2969794
GRB200714774,10.536787,4.4059014,9.6347275,4.0427094,5.289539
GRB200716060,9.406418,7.1166315,8.775992,6.6643515,6.1520033
GRB200716316,9.053692,3.4784837,9.790022,3.7172043,3.3176568
GRB200716957,6.8395004,7.5964046,7.1138005,7.571733,3.1376636
GRB200722094,8.323331,3.01751,8.733706,3.450603,3.1448417
GRB200723691,9.837138,2.725648,9.582963,3.161381,3.944374
GRB200724213,9.285123,4.493068,9.263065,4.5055532,4.3849277
GRB200801352,10.31905,3.6595871,9.889586,3.9315674,4.590737
GRB200801650,8.855404,4.044963,9.32138,4.105255,3.7682567
GRB200802491,10.09826,4.399434,9.080777,4.055986,5.2786474
GRB200803149,8.958713,2.6094146,8.892519,2.883257,4.033122
GRB200803703,9.9335575,2.22691,9.738771,2.67846,3.8286004
GRB200808469,9.758491,4.6058064,9.687528,4.612578,4.513606
GRB200809211,10.0628605,2.4160185,9.879915,2.8637044,3.90033
GRB200809255,8.9692,4.744045,9.177639,4.7937527,4.2268367
GRB200809654,6.6673603,7.66588,6.932775,7.6568017,3.0926147
GRB200811632,8.272348,3.097104,8.727686,3.4778178,3.3100681
GRB200816486,8.509631,6.024737,8.687354,6.0430117,4.5727015
GRB200817393,7.9131002,6.251345,8.811653,6.4227567,3.8661408
GRB200818998,8.879715,6.704736,8.485239,6.3477144,5.1975346
GRB200824594,6.4595437,6.3277154,6.594429,6.482181,3.2431033
GRB200826187,6.784073,7.8998165,7.062704,7.8573346,3.0466568
GRB200826923,10.286074,4.1550393,9.035068,3.8418522,5.636998
GRB200830413,6.94341,7.17092,7.4220295,7.2335987,3.37011
GRB200901158,9.949531,5.7165184,9.3412895,5.3480964,5.4245777
GRB200903031,10.474336,4.1521645,9.467252,3.8824086,5.2230434
GRB200903113,8.607868,3.4927382,8.728706,3.5778608,3.853092
GRB200903902,7.4361277,6.3877716,8.197041,6.553745,3.6326177
GRB200904085,8.619089,5.5598836,9.268424,5.8267345,4.154467
GRB200906550,10.341632,4.92067,9.65971,4.5569925,5.3575187
GRB200907957,9.40951,3.7064083,8.771123,3.4773502,4.688046
GRB200908886,5.7749414,6.3384314,5.8216634,6.451435,2.8870897
GRB200909168,7.853212,7.6231728,8.026314,7.5394864,4.186326
GRB200914534,9.423385,3.4743524,9.81394,3.7182107,3.7076342
GRB200915144,3.8729668,4.5359087,4.4258204,5.1768727,3.497901
GRB200915846,2.9400387,3.4381862,2.9602911,3.6083272,5.1740494
GRB200916812,7.6083345,6.567017,8.253078,6.7510433,3.79358
GRB200919569,7.361453,7.184405,7.7080927,7.2484283,3.7579024
GRB200919964,8.487894,3.1072085,8.570092,3.2152483,3.8789055
GRB200920651,6.476727,6.419758,6.663246,6.5918093,3.2062266
GRB200920831,5.2990055,6.747872,5.3627315,6.831657,2.3059533
GRB200922718,5.143189,6.22736,5.2965655,6.400378,2.6286688
GRB200922753,9.969665,2.5599322,9.802577,2.9850583,3.9230878
GRB200923748,4.9490952,5.5610847,5.2111344,5.9092956,3.0926018
GRB200924235,9.505072,5.3724337,9.779455,5.448876,4.7119656
GRB200924284,8.529141,7.198993,8.633317,7.10708,5.2109146
GRB200924386,7.8829165,7.2823887,7.8486876,7.199153,4.44625
GRB200925610,8.370991,5.137685,8.865988,5.4468045,4.062269
GRB200928290,2.47024,2.8120787,1.9616051,1.8885914,7.5886054
GRB200928552,10.432338,3.8585582,9.479037,3.498075,5.033651
GRB200929204,7.5739202,6.4205394,7.9006915,6.542336,4.099609
GRB201001416,10.321004,4.8845716,9.860302,4.60798,5.1643915
GRB201004094,8.231882,6.4952655,8.733742,6.5435014,4.190365
GRB201004365,10.348461,3.2911289,9.89277,3.4563909,4.417112
GRB201006054,6.9041457,7.2758365,7.3293095,7.3469086,3.2765396
GRB201007123,9.591237,3.7753208,8.960738,3.5075016,4.718758
GRB201008443,8.491506,7.6084247,8.559687,7.5001984,5.64103
GRB201008754,8.971491,3.491086,9.5393,3.5868492,3.5215583
GRB201011629,9.499863,3.0984495,8.962148,2.7485495,4.414798
GRB201012233,7.981034,3.7631602,8.379176,4.0203924,3.4888306
GRB201016019,10.060652,3.7678695,9.003159,3.2555184,5.2378974
GRB201016136,10.029473,3.288856,9.222214,2.945268,4.739565
GRB201017407,8.322726,5.9018407,8.954076,6.221912,4.016934
GRB201019069,9.755727,3.1224425,9.009132,2.6923366,4.5783367
GRB201019484,9.775353,5.9684014,9.271253,5.588513,5.515544
GRB201020732,8.502161,2.0440211,8.579462,2.3861468,3.9161894
GRB201021111,9.983213,3.1066809,9.303038,2.8921623,4.5317783
GRB201026943,9.664165,4.182167,9.531053,4.0889506,4.526273
GRB201029847,9.717102,2.5338316,9.928183,3.1184387,3.4493308
GRB201031744,7.568459,4.185839,8.597293,4.456012,2.8327084
GRB201103259,3.177578,3.5793316,3.1132722,3.6801267,5.0141106
GRB201104001,8.491717,7.4700356,8.650509,7.2343287,5.4918933
GRB201104808,10.217805,3.0883296,9.819529,3.4896789,4.236173
GRB201105215,9.92262,6.374561,9.043908,5.8198924,5.8853707
GRB201105230,10.318328,6.3455524,9.074159,5.4058557,6.254357
GRB201105482,3.2640257,3.6980965,3.2038438,3.772591,4.9215903
GRB201108645,8.041544,6.4045153,8.238656,6.483741,4.4667983
GRB201109105,4.804704,6.4708023,5.0051,6.6231337,2.1893978
GRB201111323,5.428038,6.533734,5.5920496,6.6828947,2.6710098
GRB201116035,10.552753,5.598074,9.048654,4.701558,6.0541754
GRB201120402,9.37443,4.551477,9.347111,4.545128,4.4472384
GRB201120442,7.490087,5.3930373,7.8114243,5.4822984,4.0373855
GRB201121062,9.102846,4.668892,8.888136,4.7209196,4.639907
GRB201121130,9.374901,4.5111027,9.487523,4.5119696,4.3774023
GRB201127147,7.627216,5.9154563,8.116443,6.0956893,3.963391
GRB201130230,6.702857,5.796422,7.135825,5.8056226,3.5669353
GRB201201120,8.013254,6.324382,8.644516,6.4980125,4.0443163
GRB201207977,9.711038,3.162096,9.049298,2.7798672,4.5550447
GRB201208252,9.221695,1.9956509,9.23459,2.5027657,3.6064835
GRB201213746,9.31686,5.4318066,9.778181,5.5543647,4.549145
GRB201214672,3.133167,3.4671502,3.1023533,3.613351,5.0809374
GRB201215266,9.340428,6.4919624,9.064456,6.2538424,5.4805493
GRB201216792,9.510471,5.656062,9.487212,5.610556,5.005138
GRB201216963,9.7559805,3.4726272,8.943686,3.0306473,4.9723663
GRB201217108,9.668033,3.4968843,9.113795,3.2197943,4.578605
GRB201218177,8.504867,2.3365965,8.679927,2.509423,4.348044
GRB201218798,9.714178,5.967426,9.1483345,5.6726213,5.4793835
GRB201221591,2.4775405,2.8385007,1.9762505,1.9050514,7.5702276
GRB201221963,2.801441,4.02011,3.0122406,4.2178144,4.5168605
GRB201221978,8.936777,7.2460923,8.747675,7.013149,5.7411075
GRB201222461,7.901291,7.6106224,8.052881,7.5238695,4.24908
GRB201223749,10.020085,5.3088527,9.53642,5.0440125,5.2257853
GRB201226553,8.639567,3.0825338,9.011523,3.1909385,3.5517695
GRB201227635,2.6435912,3.3970308,2.7063882,3.4129777,5.48746
GRB201228102,8.883674,5.9584455,9.343996,6.0702634,4.552763
GRB201228640,10.484166,3.3387177,10.105738,4.047578,4.3863587
GRB201229639,8.556023,3.8903832,8.445446,3.7156296,4.204567
GRB201231447,9.333651,5.5919957,9.687545,5.8077044,4.612664
GRB201231550,8.030695,4.1924524,8.98227,4.2212443,3.0701756
GRB201231622,3.0962694,3.4052165,3.115335,3.5889,5.1003695
GRB210101620,8.581549,3.009554,9.234774,3.5273097,2.7849784
GRB210101861,10.47807,4.3989506,9.661136,4.023855,5.112142
GRB210102861,9.720164,2.096325,9.400457,2.5833015,4.192779
GRB210104477,8.823295,3.2535222,9.479026,3.7549496,3.058512
GRB210105669,6.8599095,6.5016317,7.341802,6.6517096,3.5013616
GRB210108424,7.8775306,6.8877892,8.255581,7.0071745,4.164266
GRB210113379,9.175045,5.437956,9.714662,5.66766,4.440222
GRB210117458,10.01946,6.3508577,9.106888,5.7457848,5.979325
GRB210119121,2.4517376,2.8426087,1.9617211,1.8966786,7.5778804
GRB210120299,10.469689,4.4629126,9.521767,4.095605,5.3310595
GRB210123305,9.523219,3.1366625,8.785354,2.6354167,4.556599
GRB210125369,9.683016,2.5886881,9.9286585,3.187455,3.4296536
GRB210126417,9.640468,3.0218892,9.041451,2.687679,4.413003
GRB210127268,10.102726,4.881764,9.825083,4.663432,4.9480505
GRB210201567,8.689912,5.8859076,8.659912,5.8322916,4.8220057
GRB210202841,9.56208,7.7761006,8.884215,7.413847,6.961491
GRB210204270,7.956465,4.884605,8.223178,4.97176,4.0897293
GRB210204777,10.517994,4.4759216,9.687299,4.096709,5.264936
GRB210207603,10.139825,3.6238043,9.294771,3.258461,4.944891
GRB210210713,7.9182,3.8432071,8.37444,4.1413064,3.4250093
GRB210211363,8.626041,6.2343698,8.587313,5.8212457,5.0819764
GRB210213741,9.8742695,5.337039,9.371071,5.086004,5.152678
GRB210225218,10.486264,4.5374274,9.688199,4.220225,5.2887783
GRB210227115,10.2863865,4.816603,9.613564,4.4941025,5.281235
GRB210228058,7.2339897,7.572357,7.5351324,7.6119614,3.5670404
GRB210228277,10.345642,4.7879987,9.708175,4.4699225,5.263512
GRB210303425,10.469888,4.5963135,9.74662,4.2381306,5.277551
GRB210308838,2.630377,3.3950055,2.732224,3.4462101,5.459084
GRB210309999,5.0583396,5.862996,5.284197,6.114826,2.9201984
GRB210312169,8.317479,2.4307597,9.008648,2.8112676,3.2955697
GRB210315716,7.0584846,7.1000376,7.5383143,7.170778,3.4230053
GRB210317381,8.261224,2.9557512,8.525222,3.2301738,3.6528966
GRB210318131,8.00359,5.803587,8.173436,5.8519344,4.5295568
GRB210323502,9.398916,5.3489037,9.672248,5.4197874,4.658888
GRB210324468,9.578242,2.5146108,9.774663,3.044851,3.2967272
GRB210324809,7.8400817,7.119168,7.826622,7.0643024,4.4318624
GRB210324833,8.0752325,3.6498616,8.462251,3.9646795,3.5001354
GRB210326057,4.7042227,5.789094,4.9519873,6.078642,2.8483667
GRB210328865,10.372187,3.8145077,9.617034,3.6483226,4.799946
GRB210401970,8.22876,3.581921,8.645343,3.8713768,3.3981087
GRB210404141,4.8943315,5.7298474,5.094523,5.959029,2.9662724
GRB210405351,8.4347,6.6319637,8.784043,6.6761146,4.5015054
GRB210406949,9.0612545,5.697481,8.658923,5.4281845,5.375209
GRB210410037,9.308748,7.3959265,8.84008,7.053999,6.267257
GRB210411146,9.339388,3.451411,8.695658,3.1111257,4.588565
GRB210411564,9.828605,2.2025058,9.542446,2.6255965,4.0295415
GRB210411688,10.406352,4.6240892,9.553334,4.231188,5.3042135
GRB210413991,6.8903275,6.0040865,7.365164,6.1205854,3.6326418
GRB210415284,8.756444,5.6380396,8.88239,5.7261596,4.5489683
GRB210417957,7.0828204,5.8607745,7.5599647,5.972422,3.7821214
GRB210419882,9.537205,2.5497677,9.825984,3.1121473,3.3227098
GRB210420215,9.235179,5.270226,8.883127,5.3493853,4.7874284
GRB210422573,9.732938,5.8605633,8.99736,5.4823155,5.3672023
GRB210424694,6.902529,7.7500014,7.2105823,7.730313,3.1837478
GRB210424778,9.281132,4.9384465,9.228677,4.9831676,4.5178914
GRB210427206,9.854791,5.486562,9.751485,5.3301835,5.1685996
GRB210430904,7.6811576,7.523231,7.9237876,7.5003724,3.9638743
GRB210501205,8.119122,6.0625453,8.46018,6.1644664,4.246419
GRB210502295,7.1676035,7.485557,7.486194,7.5247164,3.51641
GRB210503815,7.683137,7.524752,7.884096,7.486137,3.9816744
GRB210504959,10.036631,5.9482656,9.10548,5.424545,5.729558
GRB210507778,7.0667057,7.488647,7.387235,7.529742,3.3659444
GRB210510806,4.234999,5.1232615,4.170553,5.0517817,3.766515
GRB210511458,10.23421,3.5756488,9.397596,3.214511,4.8736367
GRB210511477,10.446803,6.168264,8.974106,5.232383,6.2135887
GRB210512789,5.789763,6.388184,5.8469234,6.4885716,2.8535707
GRB210515546,7.319209,6.6066246,7.713006,6.714642,3.9736044
GRB210515623,10.099769,5.1664634,9.766239,5.0600314,5.109035
GRB210516982,6.801283,7.7363997,7.102877,7.7248573,3.128553
GRB210518033,10.031811,5.142674,9.036196,4.8441463,5.271544
GRB210518545,9.318293,6.589087,9.0116625,6.3429513,5.548831
GRB210518889,5.7995253,6.188569,5.791053,6.29438,3.0031137
GRB210519277,8.918083,5.711645,9.474267,5.9647627,4.3765607
GRB210520797,8.626733,4.0711107,9.49089,3.9901896,3.154066
GRB210524208,8.005225,2.6698477,8.615399,3.032214,3.0129073
GRB210524473,10.26921,4.987931,9.713049,4.6908917,5.286511
GRB210528586,6.890634,7.9441032,7.140147,7.905846,3.1086786
GRB210529677,7.1673303,6.4255705,7.7028193,6.5830956,3.7061923
GRB210529996,7.955865,6.241173,8.391696,6.378335,4.0867825
GRB210601724,3.323361,3.7362113,3.2539165,3.7849104,4.910598
GRB210603907,8.265011,6.254009,8.506178,6.312722,4.503153
GRB210605215,4.7399673,6.4060297,4.9514923,6.5665545,2.261081
GRB210605622,8.921979,2.4224968,8.907989,2.8371494,3.7142396
GRB210606164,9.031024,6.019509,9.353649,6.120603,4.777156
GRB210610628,9.554961,6.7535677,9.0025425,6.3279223,5.903643
GRB210615892,9.430491,7.0284286,8.9486475,6.676285,6.0247602
GRB210615982,7.487286,6.35841,7.764554,6.530089,4.1746716
GRB210618072,7.622646,6.2984505,7.9326377,6.4823294,4.2456355
GRB210619532,6.7393665,7.862004,7.031159,7.8223324,3.0049086
GRB210620204,7.3544207,7.4263015,7.528899,7.451997,3.8134704
GRB210620666,8.65054,3.7777193,8.843545,3.8726516,3.8121195
GRB210621447,7.5807056,7.5194163,7.8477144,7.5244837,3.8677437
GRB210622064,7.3673577,7.4324346,7.7278514,7.4432955,3.503809
GRB210622440,10.03722,3.1593099,9.324399,2.942556,4.511111
GRB210624041,2.558783,3.319051,2.6565144,3.3587964,5.5701685
GRB210625891,8.58999,7.2410293,8.668366,7.148655,5.351363
GRB210626345,9.696892,3.960044,9.868829,3.9908211,4.2179694
GRB210626991,8.55613,2.9660945,8.901908,3.3117037,3.4292383
GRB210627312,9.05601,5.764753,9.24428,5.8423104,4.67281
GRB210627748,10.134428,3.8231893,9.054373,3.3297665,5.2830224
GRB210701834,7.9205613,5.3460455,8.248458,5.613788,4.1685176
GRB210704684,9.520444,6.961787,8.920604,6.5263896,6.089509
GRB210704815,8.452817,8.0924425,8.499038,7.8733535,5.93338
GRB210706346,9.472094,7.202597,8.958369,6.83003,6.2785463
GRB210706571,9.10371,7.528264,8.772112,7.235081,6.186589
GRB210709201,9.853814,6.454645,9.092703,5.950678,5.910171
GRB210711432,5.080918,5.922954,5.298348,6.173001,2.8837965
GRB210714331,9.865735,7.221212,8.950288,6.61651,6.6059
GRB210715866,5.0172987,6.643091,5.193512,6.7647014,2.2280142
GRB210716485,6.720937,6.6831617,7.211579,6.8233666,3.3679295
GRB210719164,8.706397,6.5188904,8.963638,6.5276284,4.807911
GRB210722871,9.958994,4.5269074,9.769055,4.350026,4.7815433
GRB210723615,8.159369,5.696467,8.332674,5.785567,4.7446256
GRB210724105,9.391995,6.158563,8.714246,5.761234,5.2643523
GRB210725048,9.236248,6.9787116,8.849065,6.6508584,5.882576
GRB210725158,9.443878,5.758356,9.268275,5.664314,5.055097
GRB210726106,8.33982,4.686636,9.23252,4.654825,3.7257392
GRB210727410,7.2916884,7.795652,7.489909,7.7978845,3.6057158
GRB210731092,8.516751,3.8228338,8.476195,3.7419896,4.050209
GRB210731367,10.0570545,4.608483,9.953377,4.3889523,4.773209
GRB210801581,8.592232,2.0239704,8.65638,2.3819304,4.0803223
GRB210801649,8.662998,7.3614283,8.662156,7.22756,5.56109
GRB210802839,10.045244,3.8619542,8.956487,3.3837128,5.370799
GRB210803497,8.535216,8.080418,8.5360565,7.8311405,5.98441
GRB210805002,4.8015723,5.6244607,5.063267,5.940008,3.0313063
GRB210807525,8.581823,6.2704988,8.751301,6.1325607,4.731171
GRB210807687,10.251436,5.5271974,9.374705,4.990634,5.6267
GRB210807955,8.942243,2.6227622,9.016118,3.121423,3.6336176
GRB210812011,8.859606,3.083537,9.455304,3.6032262,2.954241
GRB210812699,8.422693,8.057008,8.483699,7.8643494,5.8938074
GRB210813038,8.0042095,3.8320143,8.335429,4.0135016,3.5942287
GRB210815100,8.48017,7.7042565,8.578597,7.53344,5.6874247
GRB210820004,7.5812964,7.7213554,7.7453465,7.7291713,3.8093915
GRB210821291,10.447432,3.3202305,10.08227,3.9632182,4.347746
GRB210821320,9.778134,6.793698,9.038837,6.258646,6.086755
GRB210822273,8.519157,7.7135196,8.596197,7.5606766,5.7171965
GRB210822729,7.008244,7.7593455,7.295468,7.7635336,3.2970965
GRB210824174,8.839676,5.0110106,9.266966,5.2187715,4.1737733
GRB210826293,8.720193,2.3359244,8.87251,2.8139443,4.2617164
GRB210827416,9.579601,5.0049734,9.40624,4.941677,4.798026
GRB210827424,9.754448,4.236982,9.8495455,4.1846066,4.4469876
GRB210903021,2.595732,2.964874,2.5883224,2.7699027,6.3895135
GRB210903077,7.234208,6.7984924,7.9175143,6.9301653,3.4859114
GRB210903727,9.748168,5.6467466,9.08659,5.3353524,5.2408338
GRB210904866,7.7318535,6.8781714,8.086665,6.9686036,4.0768423
GRB210909447,7.3521223,7.8990436,7.5000205,7.8848677,3.5336113
GRB210912522,7.5467873,6.195536,7.8291535,6.3370976,4.296745
GRB210915530,9.506691,4.5473065,9.060122,4.439217,4.7961264
GRB210915630,8.79674,4.650483,9.464572,4.8183794,4.026138
GRB210917157,9.261758,5.8074093,9.154545,5.724707,4.9145236
GRB210919653,5.984109,6.5391464,6.041244,6.6440196,2.9076705
GRB210923124,8.835841,5.503092,9.366028,5.7522235,4.2975535
GRB210924960,9.276847,5.0729685,9.085776,5.190407,4.534976
GRB210925056,9.183744,7.819097,8.779536,7.5072556,6.6393476
GRB210925800,9.851386,4.138934,9.122613,3.9157102,4.9767346
GRB210926044,8.334528,7.1144624,8.51169,7.099647,4.8380337
GRB210926869,8.200866,7.390762,8.370722,7.3009863,4.901513
GRB210927031,2.4106562,2.7793384,1.9236948,1.8516068,7.626168
GRB210928761,10.452883,4.2892637,9.731113,3.9662282,5.051848
GRB210929154,5.0130653,5.504158,5.262619,5.8661594,3.1488245
GRB210929821,7.610617,6.701865,7.978027,6.8030205,4.0433555
GRB211002338,10.590077,4.276231,9.701427,3.8836577,5.2086945
GRB211002740,9.481597,6.9759383,8.936012,6.596411,5.9837513
GRB211018505,10.032583,2.4741178,9.955272,3.024216,3.710957
GRB211018697,10.558902,4.3824677,9.784819,4.040452,5.1636004
GRB211018936,9.060541,3.8317146,8.649086,3.685767,4.454493
GRB211019250,10.261735,4.237444,8.994014,4.1552777,5.8081894
GRB211021460,8.433169,7.6352606,8.52983,7.4778953,5.6671658
GRB211023546,8.221432,4.1044393,8.330975,4.092253,3.9269545
GRB211024065,2.8670135,3.2760777,2.9669461,3.603839,5.164492
GRB211027244,8.903032,5.3321657,9.164989,5.5432496,4.435477
GRB211031175,3.124058,3.4964378,3.0767426,3.6344502,5.065312
GRB211102338,8.12941,3.4136229,8.501757,3.656652,3.4666936
GRB211102587,9.592297,6.2505736,9.377318,5.9748526,5.554823
GRB211104765,9.913192,2.3892384,9.877525,2.8950949,3.6659894
GRB211104782,2.9390874,3.3641248,2.9774733,3.540286,5.2147503
GRB211107848,7.5702276,6.341736,7.8459005,6.4796104,4.1786785
GRB211109028,7.2168293,7.365894,7.56834,7.422723,3.5568616
GRB211109113,9.414796,3.844075,8.893956,3.6583366,4.594457
GRB211112607,10.527475,4.263153,9.777593,3.9678898,5.052103
GRB211115688,7.2572875,7.074882,7.7871013,7.135494,3.5728934
GRB211116487,9.030877,6.187959,9.130901,6.167823,4.929681
GRB211116586,8.931981,7.6881275,8.708496,7.3542333,6.098397
GRB211120548,9.691683,4.634962,9.977992,4.5303807,4.5027766
GRB211120962,10.264199,4.071384,9.059823,3.672623,5.5075135
GRB211121434,9.6472,4.1637135,9.667264,4.1436706,4.392645
GRB211130636,8.612474,2.9300761,9.208643,3.410827,2.8052313
GRB211201863,9.538181,2.144421,9.5652,2.7101278,3.3270178
GRB211204144,8.235352,3.8310988,8.860524,4.2673616,3.3493476
GRB211204493,9.120473,2.743505,9.380234,3.2451885,3.3219411
GRB211204901,10.19353,3.546891,9.261599,3.1020002,4.958149
GRB211207416,10.332571,3.9919598,9.46931,3.7924626,4.9026003
GRB211210937,9.824227,5.3513103,9.148177,4.9718385,5.2570643
